particular,A002,A003,A004,A006,A007,A008,A009,A010,A014,A017,A018,A019,A021,A029,A117,A118,A119,A121,A122,A123,A124,A126,A127,Total
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Philippine Tourism Authority,0,0,0,0,0,0,0,"5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,000"
               Philippine Convention and Visitors Corporation,0,0,0,0,0,0,0,"65,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,000"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Trade and Industry,0,0,0,0,0,0,0,"77,831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77,831"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Center for International Trade,,,,,,,,,,,,,,,,,,,,,,,,
                     Expositions and Missions,0,0,0,0,0,0,0,"67,831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,831"
               Cottage Industry Technology Center,0,0,0,0,0,0,0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000"
,,,,,,,,,,,,,,,,,,,,,,,,
          Department of Transportation and Communications,0,0,0,0,0,0,0,"1,255,149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,255,149"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Light Rail Transit Authority,0,0,0,0,0,0,0,"68,918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,918"
               Philippine National Railways,0,0,0,0,0,0,0,"908,583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"908,583"
               Philippine Postal Corporation,0,0,0,0,0,0,0,"277,648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"277,648"
,,,,,,,,,,,,,,,,,,,,,,,,
          National Economic and Development Authority,0,0,0,0,0,0,0,"67,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,500"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Philippine Institute for Development Studies,0,0,0,0,0,0,0,"67,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,500"
,,,,,,,,,,,,,,,,,,,,,,,,
          Presidential Communications Operations Office,0,0,0,0,0,0,0,"100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
"               People`s Television Network, Incorporated",0,0,0,0,0,0,0,"100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000"
,,,,,,,,,,,,,,,,,,,,,,,,
          Other Executive Offices,0,0,0,0,0,0,0,"10,617,504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,617,504"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
               Bases Conversion Development Authority,0,0,0,0,0,0,0,"2,919,906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,919,906"
               Cagayan Economic Zone Authority,0,0,0,0,0,0,0,"100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000"
               Cultural Center of the Philippines,0,0,0,0,0,0,0,"216,461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"216,461"
               Development Academy of the Philippines,0,0,0,0,0,0,0,"79,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79,000"
               Development Bank of the Philippines,0,0,0,0,0,0,0,"5,724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,724"
               Home Development Mutual Fund,0,0,0,0,0,0,0,"1,697,001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,697,001"
               North Luzon Railways Corporation,0,0,0,0,0,0,0,"687,609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"687,609"
               National Housing Authority,0,0,0,0,0,0,0,"4,759,860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,759,860"
               Southern Philippines Development Authority,0,0,0,0,0,0,0,"121,943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"121,943"
               Zamboanga City Special Economic Zone Authority,0,0,0,0,0,0,0,"30,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000"
,,,,,,,,,,,,,,,,,,,,,,,,
     Allocation to Local Government Units,"4,061","2,409","160,332",783,"4,627","1,002",0,"268,524,238","3,389","2,277",110,0,459,"1,263,413",861,71,875,0,45,0,0,0,0,"269,968,952"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
          Internal Revenue Allotment,0,0,0,0,0,0,0,"249,988,867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"249,988,867"
          Special Shares of Local Government Units in,,,,,,,,,,,,,,,,,,,,,,,,
                the Proceeds of National Taxes,0,0,0,0,0,0,0,"5,650,795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,650,795"
          Metropolitan Manila Development Authority,0,0,"159,958",0,0,0,0,"49,446",0,0,0,0,0,"1,137,707",0,0,0,0,0,0,0,0,0,"1,347,111"
          Pasig River Rehabilitation Commission,461,869,374,0,"2,827","1,002",0,0,"1,889","2,277",110,0,459,"117,894",861,71,875,0,45,0,0,0,0,"130,014"
          Kilos Asenso Support Fund,0,0,0,0,0,0,0,"1,485,195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,485,195"
          Municipal Development Fund,"3,600","1,540",0,783,"1,800",0,0,0,"1,500",0,0,0,0,"7,812",0,0,0,0,0,0,0,0,0,"17,035"
          Special Financial Assistance to Local,,,,,,,,,,,,,,,,,,,,,,,,
                Government Units,0,0,0,0,0,0,0,"4,722,349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,722,349"
          Financial Subsidy to Local Government Units,0,0,0,0,0,0,0,"6,627,586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,627,586"
,,,,,,,,,,,,,,,,,,,,,,,,
     Debt Service Fund-Interest Payment,0,0,0,0,0,0,"278,866,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"278,866,000"
,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------,------------------
GRAND TOTAL,"7,612,348","2,538,997","21,771,084","480,431","48,635,923","12,953,263","278,992,967","361,902,156","6,834,835","11,843,028","821,241","2,021,782","11,053,625","31,559,649","1,303,719","960,280","1,495,940","1,998","6,949,257","708,724","1,086,989","42,050","105,082","811,675,368"
