DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DOST,Department of Science and Technology,AGENCY,OSEC-DOST,Office of the Secretary,B.01.b,            For the Constitution of the Renewable Energy Research and Development Institute in Coordination with the Department of Energy,0,CO,,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.01.a.01,                  General management and supervision,140,Nationwide,399,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.03.a,"            Scientific Research and Development in the Advanced Fields of Studies, including Biotechnology, Microelectronics and Information Technology",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ASTI,Advanced Science and Technology Institute,A.03.a.01,"                  Scientific Research and Development in the Advanced Fields of Studies, including Biotechnology, Microelectronics and Information Technology",140,Nationwide,451,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.01.a.01,                  General management and supervision,140,Nationwide,849,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.03.a,            Research and Development Services on Food and Nutrition,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.03.a.01,                  Basic and applied researches on food and nutrition,140,Nationwide,1438,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.03.a.02,                  Nutritional assessment and monitoring,140,Nationwide,1274,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,A.03.b,            Technical Services on Food and Nutrition,140,Nationwide,614,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,B.01,        Locally-funded project,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,B.01.a,"            Conduct of 7th National Nutrition Survey, Field Survey ",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FNRI,Food and Nutrition Research Institute,B.01.b,            Upgrading of FNRI Building to comply with ISO 14001,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.01.a.01,                  General management and supervision,140,Nationwide,1249,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.03.a,            Forest Products Research and Industries Development,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,A.03.a.01,                  Forest products research and industries development,140,Nationwide,3723,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,B.01,        Locally-Funded Projects,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,FPRDI,Forest Products Research and Development Institute,B.01.a,            Repair and Renovation of the Old Forest Products Laboratory Building,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.01.a.01,                  General management and supervision,140,Nationwide,1063,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.02.a,"            Evaluation, Coordination  and Monitoring of industrial Programs/Projects",140,Nationwide,570,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.02.b,            Promotion and Marketing of Industrial Technologies and Services,140,Nationwide,768,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.03.a,"            Research, Development and Application of Technologies in Industrial, Biological and Allied Fields",140,Nationwide,4654,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,A.03.b,            Testing and Analysis of Materials/Products; Calibration of Instruments and Apparatus and Other Technical Services,140,Nationwide,2010,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,B.01,        Locally-Funded Projects,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,B.01.a,            Upgrading of ITDI Laboratories,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,ITDI,Industrial Technology Development Institute,B.01.b,            Installation of Overhead Crane System at the National Metrology Laboratory,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.01.a.01,                  General management and supervision,140,Nationwide,1258,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.02.a,            Technical Support Services,140,Nationwide,445,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.02.b,            Plant Maintenance,140,Nationwide,529,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.03.a,            Research and Development and Short Series Experimental Production in Metals and Related Products and Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.03.a.01,"                  Intensification in research and development activities in the field of metalcasting, metalworking, heat treatment and welding industries",140,Nationwide,1451,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.03.b,            Scientific and Technological Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.03.b.01,"                  Technical assistance and technology transfer through consultancy, training and information  awareness program",140,Nationwide,845,,,
DOST,Department of Science and Technology,AGENCY,MIRDC,Metals Industry Research and Development Center,A.03.b.02,                  Testing analysis and inspection services of metals and processes,140,Nationwide,379,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.01.a.01,                  General management and supervision,140,Nationwide,291,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.02.a,            Policy Recommendations and Advisory Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.02.a.01,                  Formulation of policy recommendations on relevant science and technology concerns,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a,            Promotion and Recognition of Scientific and Technological Efforts and Achievements,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a.01,"                  Screening of nominations, investiture and awards for new academicians, national scientists and other awardees",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a.02,"                  Provision of benefits to members of the Academy, pursuant to Academy's Charter",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a.03,                  Provision of life pensions and other privileges of the national scientist awardees,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a.04,                  Provision of academy research fellowship grants,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a.05,                  Granting of performance awards and achievements incentives for exemplary contributions to the development of science and technology,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.a.06,                  Promotion of S & T achievements through the operation and maintenance of the Philippine Science Heritage Center,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.b,            Promotion and Development of Scientific and Technological Linkages,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NAST,National Academy of Science and Technology,A.03.b.01,                  Promotion and development of linkages with academies of science in other countries and other equivalent organizations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.01.a.01,                  General management and supervision,140,Nationwide,376,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.02,        Support of Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.02.a,            Provision of Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.02.a.01,                  Accelerated information and promotion services to enhance science and technology culture and for efficient and effective utilization of science and technology information,140,Nationwide,177,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.03.a,            Promotion/Management of Research and Development Resources to Enrich the Educative Process of Knowledge Workers,140,Nationwide,405,,,
DOST,Department of Science and Technology,AGENCY,NRCP,National Research Council of the Philippines,A.03.b,            Strengthening Dynamic Relationship with National and International Scientific and Professional Organizations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.01.a.01,                  General Management and Supervision,140,Nationwide,2370,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.01.a.02,                  Engineering and maintenance services,140,Nationwide,1241,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.01.a.03,                  Construction/Repair/ Rehabilitation of typhoon damaged weather stations and facilities,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.01.a.04,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.a,"            Climate Data Management, AGROMETEOROLOGICAL and Weather Modification Research and Development",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.a.01,"                  Operation and maintenance of meteorological data banks, including the provision of processed agro-climatological information",140,Nationwide,1634,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.b,            Training Activities in Atmospheric- Geophysical and Allied Sciences,140,Nationwide,736,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.c,            Provision of Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.c.01,                  Conduct of and participation in scientific and technical conferences and meetings including membership in international and national scientific organizations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.c.02,                  Implementation of Philippine PAGASA participation in regional scientific experiments/ studies and other inter-agency projects,140,Nationwide,299,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.c.03,                  Participation in the inter-agency natural disaster prevention and preparedness activities,140,Nationwide,533,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.d,"            Installation, Repair and Maintenance of Telemetering Multiplex System for Flood Forecasting and Warning Covering Pampanga, Agno, Bicol and Cagayan River Basin",140,Nationwide,581,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.02.e,            RP-WEB,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.a,            Weather and Flood Forecasting and Geophysical and Astronomical Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.a.01,"                  Typhoon warning and weather forecasting services, including the operation of meteorological communication and regional forecast centers,  the provision of numerical weather prediction techniques and analyses ",140,Nationwide,1891,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.a.02,                  Flood forecasting and hydro-meteorological services,140,Nationwide,1462,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.a.03,                  Operation and maintenance of flood forecasting and warning system for dam operation project I covering Pantabangan and Angat Dam,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.a.04,"                  Operation and maintenance of the flood forecasting and warning system for dam operation Project II covering Binga, Ambuklao and Magat Dam",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.a.05,                  Operation and maintenance of astronomical observatories/planetarium including the provision of standard time services,140,Nationwide,473,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.b,            Observation and Acquisition of Data for Atmospheric-Geophysical and Allied Sciences,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.b.01,"                  Observation, measurement, recording and reporting of atmospheric, geophysical and astronomical data, including the operation and maintenance of surface and upper air observation network",140,Nationwide,7278,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.b.02,                  Operation of upgraded geostationary meteorological satellite receiving and processing systems acquired under the 1988 Grant-in-Aid Program of Japan and 1990 International Development Assistance Program of Australia,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.b.03,                  Operation and maintenance of Weather Surveillance Radar Network,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.c,"            Research on Atmospheric, Geophysical and Allied Sciences",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.c.01,"                  Atmospheric- geophysical, astronomical and space sciences research",140,Nationwide,1163,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.c.02,"                  Weather modification activities and NATURAL DISASTER REDUCTION including the payment of Twenty Five Thousand Pesos (P25,000) per annum  for the flying pay of personnel (on flying status) undertaking aerial flights, equivalent to  25% of their base pay; PROVIDED, that flying pay shall be given only to personnel who have logged more than 10 flying hours a month",140,Nationwide,358,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.c.03,"                  Conduct of researches for natural disaster, pursuant to Section 10 of PD No. 78, as amended",140,Nationwide,378,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",A.03.c.04,                  Agro-climactic research and farm weather services and climate variability and climate change studies,140,Nationwide,198,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.01,        Locally-Funded Projects,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.01.a,            Continuation  of the Construction of the PAGASA Central Office Building and Site/ Land Development at Science Garden Complex,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.01.b,            Rehabilitation of Weather and Flood Forecasting Center (WFFC) Building,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02,        Foreign-Assisted Projects,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.a,            Enabling Communities for the Adaptation of Disaster Preparedness Measures in Areas Prone to Floods and Rain-Induced Landslides (JICA Grant),140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.a.$1,                  Peso Counterpart,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.a.$2,                  Loan Proceeds,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.b,            Upgrading of the Flood Forecasting and Warning System for Pampanga and Agno River Basins (JICA Grant),140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.b.$1,                  Peso Counterpart,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.c,            Establishment of Early Warning and Monitoring System for Agriculture and Water Resources (Korea International Cooperation Agency - KOICA),140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.c.$1,                  Peso Counterpart,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.d,            Enhancement of Meteorological Deivery System to Countryside (EMDSC) Phase III,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.d.$1,                  Peso Counterpart,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.d.$2,                  Loan Proceeds,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.e,"            Procurement, installation and commissioning of three (3) Doppler Radars to Aparri, Cagayan, Catanduanes, Guiuan, and Eastern Samar, including training of personnel.",140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.e.$1,                  Peso Counterpart,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.e.$2,                  Grant Proceeds,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.f,            Rehabilitation of the Flood Forecasting and Warning System in Pampanga ,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.f.$1,                  Peso Counterpart,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PAGASA,"Philippine Atmospheric, Geophysical and Astronomical Services Administration",B.02.f.$2,                  Grant Proceeds,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAST,Philippine Council for Advanced Science and Technology Research and Development,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAST,Philippine Council for Advanced Science and Technology Research and Development,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAST,Philippine Council for Advanced Science and Technology Research and Development,A.01.a.01,                  General management and supervision,140,Nationwide,324,,,
DOST,Department of Science and Technology,AGENCY,PCAST,Philippine Council for Advanced Science and Technology Research and Development,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAST,Philippine Council for Advanced Science and Technology Research and Development,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAST,Philippine Council for Advanced Science and Technology Research and Development,A.03.a,"            Development, integration and coordination of the National Research System for Advanced Science and Technology and Related Fields",140,Nationwide,433,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.01.a.01,                  General management and supervision,140,Nationwide,1062,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.02,        Support to Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.02.a,            Provision of Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.02.a.01,"                  Formulation of policies, plans and programs for the management and coordination of the National Research System for agriculture, forestry and natural resources",140,Nationwide,1659,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.02.a.02,                  Developing and implementing collaborative activities with local and international research and development entities,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.03.a,            Research and Development Programs Management,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.03.a.01,"                  Development, integration and coordination of the Science and Technology  system of the National Research System in Agriculture, Forestry, Environment and Natural Resources",140,Nationwide,1934,,,
DOST,Department of Science and Technology,AGENCY,PCAFNRD,"Philippine Council for Agriculture, Forestry and Natural Resources Research and Development",A.03.a.02,                  Support to innovative approaches/strategies in providing scientific and technological services,140,Nationwide,276,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.01,        General Administration and Support,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.01.a.01,                  General management and supervision,140,Nationwide,456,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.01.a.02,                  Magna Carta for Science and Technology Personnel,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.03,        Operations,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.03.a,            Provision of Research and Development Directions and Assistance in Aquatic and Marine Resources in the National Research Systems,140,Nationwide,,,,
DOST,Department of Science and Technology,AGENCY,PCAMRD,Philippine Council for Aquatic and Marine Research and Development,A.03.a.01,"                  Development, integration and coordination of the national research system for aquatic and marine resources",140,Nationwide,664,,,
