year,month,day,hours,baclaran_northbound_out,edsa_southbound_out,edsa_northbound_out,libertad_southbound_out,libertad_northbound_out,gil_puyat_southbound_out,gil_puyat_northbound_out,vito_cruz_southbound_out,vito_cruz_northbound_out,quirouto_southbound_out,quirouto_northbound_out,pedro_gil_southbound_out,pedro_gil_northbound_out,un_avenue_southbound_out,un_avenue_northbound_out,central_southbound_out,central_northbound_out,carriedo_southbound_out,carriedo_northbound_out,doroteo_jose_southbound_out,doroteo_jose_northbound_out,bambang_southbound_out,bambang_northbound_out,tayuman_southbound_out,tayuman_northbound_out,blumentritt_southbound_out,blumentritt_northbound_out,abad_santos_southbound_out,abad_santos_northbound_out,r_papa_southbound_out,r_papa_northbound_out,5th_avenue_southbound_out,5th_avenue_northbound_out,monumento_southbound_out,monumento_northbound_out,balouttawak_southbound_out,balouttawak_northbound_out,roosevelt_southbound_out,roosevelt_northbound_out
2012,September,Saturday,5:00-6:00,1155,5516,0,1137,60,3061,150,892,103,259,554,920,454,575,392,333,501,858,957,1132,1043,120,310,696,659,194,955,91,414,189,886,26,1274,307,9094,0,1085,0,2400
2012,September,Saturday,6:00-7:00,3256,5572,0,926,29,2611,94,900,85,278,453,1033,307,193,603,219,487,152,1007,1064,1303,129,282,472,969,159,1084,356,288,74,861,19,1218,186,4454,0,1118,0,2596
2012,September,Saturday,7:00-8:00,1118,3788,0,929,23,2625,78,883,71,193,579,903,321,170,394,119,382,75,721,701,950,74,189,365,821,191,835,271,310,70,701,22,1153,136,2715,0,811,0,1827
2012,September,Saturday,8:00-9:00,1166,2568,0,577,11,1520,69,440,69,301,248,611,288,141,331,111,196,52,555,440,640,57,154,494,575,92,724,89,328,52,478,23,769,69,1552,0,648,0,1484
2012,September,Saturday,9:00-10:00,145,395,0,298,7,378,38,225,35,153,99,281,81,70,75,34,37,14,15,145,15,19,11,105,14,27,14,33,14,21,14,7,13,22,26,0,271,0,604
2012,September,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,September,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,September,Sunday,5:00-6:00,2140,708,0,133,40,568,66,182,16,75,49,211,129,148,224,46,80,175,168,66,248,26,42,37,153,54,93,9,70,2,64,16,70,52,1741,0,100,0,139
2012,September,Sunday,6:00-7:00,1905,1455,0,323,24,878,56,376,95,163,103,296,159,396,295,110,278,402,433,312,459,58,92,143,164,31,287,12,97,7,183,10,176,100,2177,0,223,0,258
2012,September,Sunday,7:00-8:00,1195,1687,0,485,102,1202,174,627,75,305,69,448,360,545,362,257,548,952,585,416,874,60,114,129,388,30,452,30,175,10,229,28,297,209,2119,0,274,0,428
2012,September,Sunday,8:00-9:00,2670,2013,0,526,20,1367,74,554,93,357,106,670,278,574,279,167,609,785,1249,606,679,38,130,131,474,32,471,17,221,6,301,28,320,118,2349,0,340,0,532
2012,September,Sunday,9:00-10:00,1928,2367,0,522,53,1507,112,844,138,437,71,781,480,711,499,360,688,1034,1161,425,1125,65,158,134,604,35,415,9,229,5,298,7,332,78,1966,0,374,0,811
2012,September,Sunday,10:00-11:00,1474,2473,0,568,16,1265,127,730,174,360,140,761,298,500,479,293,506,1648,896,512,1022,95,176,130,560,57,431,36,182,5,301,8,352,408,2996,0,326,0,782
2012,September,Sunday,11:00-12:00,2338,2517,0,494,28,1330,280,642,98,409,115,833,523,382,547,463,693,1007,1087,573,885,61,191,172,559,56,426,6,161,9,346,31,407,80,2183,0,385,0,969
2012,September,Sunday,12:00-1:00 PM,1104,2959,0,547,41,1497,101,558,131,355,158,700,347,507,354,398,526,1025,975,176,1185,38,180,207,401,14,534,21,181,9,378,14,362,289,2822,0,411,0,999
2012,September,Sunday,1:00-2:00,2326,2831,0,435,45,1463,95,591,166,378,132,885,372,482,335,276,536,769,1316,350,1006,92,200,207,608,54,479,21,181,6,328,19,409,263,2608,0,410,0,1063
2012,September,Sunday,2:00-3:00,2586,2719,0,542,41,1511,147,663,117,415,179,782,269,592,464,244,562,972,1240,604,1056,90,221,147,595,78,497,20,240,15,382,29,440,221,2723,0,430,0,1123
2012,September,Sunday,3:00-4:00,1968,3061,0,551,45,1418,178,827,196,369,120,639,428,844,251,204,531,876,1315,547,1050,61,230,213,647,83,531,52,209,4,530,15,536,605,3067,0,476,0,1209
2012,September,Sunday,4:00-5:00,1820,3127,0,648,116,1588,113,807,167,372,270,772,416,520,277,337,386,1146,923,460,973,72,241,176,783,66,630,29,241,7,523,23,544,335,3746,0,537,0,1238
2012,September,Sunday,5:00-6:00,977,2674,0,794,15,1716,134,623,141,462,159,962,275,529,354,245,360,1185,533,402,1041,82,236,353,620,57,648,19,338,16,565,21,677,204,4301,0,542,0,1336
2012,September,Sunday,6:00-7:00,933,2580,0,659,46,1438,153,713,152,504,131,743,413,344,228,240,320,738,590,429,888,77,194,182,854,83,722,47,289,16,526,26,667,534,4100,0,557,0,1365
2012,September,Sunday,7:00-8:00,987,2400,0,718,18,1199,93,480,147,482,102,630,331,240,196,162,279,362,381,314,741,54,191,280,736,62,630,20,349,19,569,42,598,211,3332,0,527,0,1263
2012,September,Sunday,8:00-9:00,937,1613,0,443,66,1395,56,432,205,366,116,517,353,216,207,143,196,258,268,209,645,80,197,139,734,26,659,8,359,17,565,43,571,60,634,0,499,0,1157
2012,September,Sunday,9:00-10:00,326,457,0,251,10,353,16,179,16,176,15,236,16,95,23,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,180,0,431
2012,September,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Monday,5:00-6:00,5442,878,0,162,49,820,95,226,19,139,91,400,243,407,616,73,125,297,286,78,291,30,47,52,216,79,136,7,51,2,86,21,94,131,3902,0,113,0,155
2012,October,Monday,6:00-7:00,8665,2654,0,780,58,2841,180,920,233,502,317,1032,553,1364,1016,428,1082,607,654,498,732,100,158,311,358,47,441,18,147,8,213,20,353,91,7455,0,252,0,419
2012,October,Monday,7:00-8:00,2975,4780,0,1277,269,4815,699,2267,272,1494,338,1671,1343,3230,2147,863,1842,1672,1028,768,1613,140,268,278,834,42,633,32,187,11,263,62,658,350,5249,0,472,0,970
2012,October,Monday,8:00-9:00,1077,4279,0,1373,54,3425,282,1917,334,1694,506,2293,1002,3417,1757,607,2212,1286,2046,1212,1358,102,348,256,928,38,563,17,223,7,337,56,629,86,3194,0,510,0,1050
2012,October,Monday,9:00-10:00,1063,3388,0,959,104,2920,254,1483,272,1334,254,1909,1228,2222,1914,818,1584,1331,1495,614,1624,118,289,234,1052,48,567,7,193,4,266,9,435,235,2393,0,349,0,895
2012,October,Monday,10:00-11:00,1051,2779,0,940,30,2254,287,1110,280,807,347,1549,676,1580,1575,747,1321,1828,994,732,1460,158,291,202,871,72,543,42,207,6,371,11,478,76,3786,0,311,0,862
2012,October,Monday,11:00-12:00,1056,3175,0,963,57,2243,474,1378,211,928,260,1331,835,1086,1556,808,1208,1226,1324,861,1329,98,307,259,843,76,585,8,232,9,334,41,540,158,2897,0,425,0,1109
2012,October,Monday,12:00-1:00 PM,1120,3033,0,870,63,2453,165,1123,264,769,342,1582,784,1563,1091,784,1038,1097,1044,276,1857,69,322,366,709,16,634,32,278,10,430,22,558,226,5368,0,484,0,1130
2012,October,Monday,1:00-2:00,1106,3026,0,920,101,2938,204,1072,301,828,290,1528,643,1506,1045,625,1217,834,1427,543,1558,127,274,241,707,67,598,28,240,7,367,24,531,295,4434,0,471,0,1277
2012,October,Monday,2:00-3:00,1119,2936,0,864,73,2601,295,1122,198,731,316,1395,481,1297,1017,488,1125,1051,1341,848,1484,133,329,202,819,105,668,22,266,22,582,41,612,275,5335,0,541,0,1408
2012,October,Monday,3:00-4:00,1129,3714,0,918,80,2262,283,929,220,740,240,970,650,1304,388,356,929,918,1379,774,1484,88,333,266,808,119,768,74,300,5,660,22,811,327,6663,0,738,0,1701
2012,October,Monday,4:00-5:00,1070,3320,0,820,151,2415,182,901,186,514,374,1108,596,869,463,551,631,1274,1026,801,1696,120,400,244,1085,107,1012,52,440,10,749,42,1003,771,10824,0,859,0,2163
2012,October,Monday,5:00-6:00,1080,4846,0,1468,26,3211,239,1040,235,733,252,1359,388,750,502,378,556,1637,736,772,2000,145,415,555,974,118,1346,28,508,31,1082,48,1585,120,11677,0,1138,0,2904
2012,October,Monday,6:00-7:00,1106,4188,0,1266,88,2877,298,997,212,831,215,1442,802,625,414,383,508,1012,809,889,1841,144,362,314,1478,169,1476,107,664,38,1256,70,1772,497,7024,0,1384,0,3114
2012,October,Monday,7:00-8:00,1085,3526,0,1078,27,2360,178,588,179,680,144,895,470,426,349,207,357,503,529,528,1246,83,292,399,1047,132,1336,39,670,37,1093,107,1529,187,4448,0,1065,0,2728
2012,October,Monday,8:00-9:00,1137,1818,0,704,104,1553,29,511,122,522,131,533,253,380,269,188,225,306,318,351,1081,110,269,225,1191,46,1185,12,543,25,836,66,881,514,2238,0,739,0,1872
2012,October,Monday,9:00-10:00,251,567,0,365,76,458,23,359,86,328,82,457,217,211,149,71,86,126,103,179,361,58,101,116,393,25,415,9,293,18,420,59,432,460,288,0,490,0,1115
2012,October,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Tuesday,5:00-6:00,5065,846,0,160,48,792,92,222,19,131,86,357,217,386,584,71,121,293,282,76,284,29,46,52,216,80,137,7,52,2,86,21,93,125,3694,0,107,0,155
2012,October,Tuesday,6:00-7:00,7891,2557,0,770,58,2745,174,903,229,473,298,922,494,1292,962,414,1047,599,645,485,714,98,155,312,359,48,444,19,150,8,214,20,348,87,7072,0,239,0,418
2012,October,Tuesday,7:00-8:00,2415,4606,0,1260,265,4652,675,2224,267,1407,318,1493,1200,3060,2034,835,1782,1650,1014,748,1572,138,263,278,835,43,636,33,191,11,263,61,649,335,4930,0,447,0,968
2012,October,Tuesday,8:00-9:00,1186,3963,0,1355,53,3373,272,1799,328,1555,477,2046,896,3045,1665,587,2141,1270,2019,1181,1323,100,342,257,929,38,567,17,228,7,338,55,621,82,2926,0,484,0,1049
2012,October,Tuesday,9:00-10:00,1069,3333,0,949,103,2813,246,1450,267,1214,239,1625,1097,1949,1814,802,1532,1313,1476,598,1582,116,283,234,1053,48,571,8,197,4,266,9,429,225,2212,0,331,0,894
2012,October,Tuesday,10:00-11:00,1052,2606,0,949,29,2220,278,1114,275,790,327,1336,604,1323,1493,726,1278,1804,981,713,1422,155,286,202,873,72,546,42,212,6,372,11,472,73,3559,0,295,0,860
2012,October,Tuesday,11:00-12:00,1062,2925,0,964,56,2173,458,1330,207,863,245,1182,746,1025,1474,781,1168,1211,1307,839,1295,96,301,260,844,77,588,8,237,9,335,41,533,151,2736,0,403,0,1108
2012,October,Tuesday,12:00-1:00 PM,1149,2829,0,858,62,2370,160,1101,259,724,322,1413,700,1481,1033,758,1004,1082,1030,269,1809,68,316,366,710,16,638,33,284,10,431,22,551,216,5085,0,459,0,1129
2012,October,Tuesday,1:00-2:00,1085,2981,0,936,100,2735,198,1052,295,780,273,1365,575,1427,991,605,1177,823,1409,529,1518,124,269,241,709,67,602,28,245,7,367,24,524,282,4175,0,446,0,1275
2012,October,Tuesday,2:00-3:00,1046,2778,0,878,72,2701,285,1041,194,670,298,1247,429,1229,963,472,1089,1037,1323,827,1446,131,323,202,820,106,671,23,272,22,583,40,604,263,5037,0,513,0,1406
2012,October,Tuesday,3:00-4:00,1050,3613,0,957,79,2186,274,912,216,697,226,867,581,1235,368,345,899,906,1361,754,1446,86,327,266,809,120,772,76,307,5,661,22,801,313,6333,0,699,0,1698
2012,October,Tuesday,4:00-5:00,1091,3147,0,838,150,2445,176,849,183,478,352,953,533,824,438,533,611,1257,1013,781,1652,118,393,244,1086,107,1018,54,449,10,751,41,990,739,10375,0,814,0,2160
2012,October,Tuesday,5:00-6:00,1099,4672,0,1448,26,3103,231,1020,231,690,237,1215,347,711,476,366,538,1615,726,752,1949,142,407,555,975,118,1353,29,519,31,1084,48,1565,115,11157,0,1078,0,2900
2012,October,Tuesday,6:00-7:00,1078,4223,0,1188,87,2780,288,978,208,783,203,1288,717,592,392,370,492,999,799,866,1794,141,355,315,1480,170,1484,110,678,38,1258,69,1749,476,6581,0,1312,0,3109
2012,October,Tuesday,7:00-8:00,1088,3456,0,1010,26,2276,172,577,176,641,135,800,420,404,330,200,345,496,522,515,1214,81,286,399,1048,132,1344,40,685,37,1095,106,1510,179,4148,0,1009,0,2724
2012,October,Tuesday,8:00-9:00,1122,1731,0,693,103,1518,28,502,120,492,123,476,226,360,255,182,218,302,313,342,1053,108,264,225,1193,46,1192,12,554,25,837,66,870,493,2016,0,700,0,1869
2012,October,Tuesday,9:00-10:00,232,567,0,373,75,453,22,353,84,309,77,408,194,200,141,69,83,125,107,174,374,57,102,116,414,25,408,9,308,18,404,58,433,441,186,0,464,0,1113
2012,October,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Wednesday,5:00-6:00,5181,817,0,144,43,775,90,211,18,125,82,351,214,354,536,70,120,283,272,74,276,29,46,53,218,81,138,7,53,2,89,21,93,129,3944,0,113,0,158
2012,October,Wednesday,6:00-7:00,8306,2469,0,694,52,2684,170,858,218,450,284,905,486,1186,883,412,1040,578,622,472,694,97,154,314,362,48,449,19,152,8,223,20,349,90,7590,0,253,0,426
2012,October,Wednesday,7:00-8:00,3251,4448,0,1136,239,4549,660,2115,253,1339,303,1466,1179,2809,1867,830,1771,1590,977,727,1529,137,261,281,842,43,644,34,193,12,275,61,649,344,5704,0,474,0,986
2012,October,Wednesday,8:00-9:00,1094,4128,0,1251,48,3374,266,1780,312,1514,453,2056,880,3100,1528,584,2127,1223,1946,1148,1287,99,339,259,937,39,573,17,231,7,353,55,621,85,3639,0,512,0,1068
2012,October,Wednesday,9:00-10:00,1088,3074,0,845,93,2779,240,1399,254,1205,228,1684,1078,2250,1665,797,1523,1266,1422,582,1539,115,281,237,1062,49,577,8,200,5,278,9,429,231,2804,0,350,0,910
2012,October,Wednesday,10:00-11:00,1037,2729,0,817,26,2302,272,1077,262,733,311,1368,593,1257,1370,733,1270,1738,945,694,1383,154,284,204,880,73,552,43,215,7,388,11,472,75,4000,0,312,0,876
2012,October,Wednesday,11:00-12:00,1138,3068,0,907,51,2125,448,1262,197,822,233,1167,733,945,1353,776,1161,1166,1260,816,1259,95,299,262,852,78,595,8,240,9,349,41,534,156,3094,0,427,0,1128
2012,October,Wednesday,12:00-1:00 PM,1107,3088,0,774,56,2318,156,1047,246,689,306,1388,688,1359,949,753,997,1043,993,261,1759,67,314,370,716,17,645,33,288,10,450,22,551,222,5425,0,486,0,1149
2012,October,Wednesday,1:00-2:00,1089,2913,0,869,90,2941,193,1000,281,742,260,1341,564,1310,909,601,1170,793,1357,514,1477,123,267,243,715,68,609,29,248,7,383,24,524,290,4470,0,473,0,1298
2012,October,Wednesday,2:00-3:00,1047,2758,0,853,65,2650,279,1041,185,654,283,1219,422,1128,884,469,1082,999,1275,804,1406,130,320,204,827,107,679,23,275,23,608,40,605,270,5315,0,543,0,1431
2012,October,Wednesday,3:00-4:00,1082,3650,0,863,71,2137,268,867,206,663,215,851,571,1134,338,343,893,873,1311,733,1406,86,325,269,816,121,781,77,311,6,690,22,801,322,6454,0,741,0,1729
2012,October,Wednesday,4:00-5:00,1060,3108,0,739,135,2385,172,840,174,460,335,972,523,756,402,530,607,1212,976,759,1607,117,390,246,1096,109,1030,54,456,10,783,41,990,759,10361,0,863,0,2199
2012,October,Wednesday,5:00-6:00,1083,4651,0,1306,24,3034,226,970,220,657,226,1193,341,652,437,363,535,1557,700,731,1895,141,404,560,983,120,1369,29,526,32,1131,48,1565,118,11141,0,1143,0,2953
2012,October,Wednesday,6:00-7:00,1157,4058,0,1127,78,2719,281,930,198,745,193,1265,704,543,360,368,489,963,769,843,1745,140,353,317,1493,172,1501,111,688,40,1313,69,1750,489,6524,0,1390,0,3166
2012,October,Wednesday,7:00-8:00,1080,3409,0,959,24,2230,168,548,167,609,129,786,413,371,303,199,343,478,503,501,1180,81,284,403,1057,134,1359,40,694,39,1143,106,1510,184,3934,0,1069,0,2774
2012,October,Wednesday,8:00-9:00,1088,1773,0,607,93,1507,28,477,114,468,117,468,222,331,234,181,216,291,302,333,1024,107,263,227,1203,47,1205,12,562,26,874,66,870,506,1857,0,742,0,1903
2012,October,Wednesday,9:00-10:00,202,584,0,366,68,452,21,335,80,294,73,401,190,183,130,69,82,120,103,170,324,56,102,117,402,25,393,9,308,19,403,58,398,453,210,0,492,0,1133
2012,October,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Thursday,5:00-6:00,4934,832,0,153,46,765,89,224,19,126,83,355,216,372,562,70,120,278,267,75,283,28,45,51,209,76,130,7,51,2,81,20,91,121,3584,0,106,0,152
2012,October,Thursday,6:00-7:00,7700,2517,0,734,55,2651,168,914,232,454,287,915,491,1245,928,409,1034,567,611,483,711,96,153,301,347,45,422,18,147,7,202,19,341,84,6841,0,236,0,410
2012,October,Thursday,7:00-8:00,2365,4534,0,1203,253,4493,652,2251,270,1352,306,1483,1192,2949,1960,825,1760,1562,960,745,1567,135,259,269,807,41,605,32,187,11,249,60,635,324,4754,0,441,0,949
2012,October,Thursday,8:00-9:00,1085,3849,0,1210,51,3213,263,1879,332,1502,458,2027,890,3139,1605,580,2114,1202,1912,1177,1319,98,336,248,899,36,539,17,223,6,320,54,607,80,2826,0,477,0,1027
2012,October,Thursday,9:00-10:00,1103,3140,0,909,98,2631,237,1434,270,1184,230,1639,1090,2056,1748,792,1514,1243,1397,596,1577,114,279,227,1019,46,543,7,193,4,252,8,420,218,2131,0,326,0,875
2012,October,Thursday,10:00-11:00,1090,2372,0,925,28,2061,268,1146,278,760,314,1432,600,1378,1438,732,1262,1708,929,711,1418,152,281,196,844,68,519,42,208,6,352,11,461,71,3420,0,291,0,843
2012,October,Thursday,11:00-12:00,1052,2774,0,935,53,2166,442,1333,209,840,235,1182,741,992,1421,772,1154,1146,1238,836,1291,94,296,251,817,73,559,8,232,8,317,40,522,146,2659,0,398,0,1085
2012,October,Thursday,12:00-1:00 PM,1156,2798,0,819,59,2289,154,1115,262,696,309,1404,695,1427,996,749,991,1025,975,268,1803,66,311,354,686,16,606,32,278,9,408,22,539,209,4918,0,452,0,1106
2012,October,Thursday,1:00-2:00,1075,3002,0,882,95,2614,191,1064,299,749,262,1356,571,1375,955,597,1163,779,1333,527,1513,122,265,233,685,64,572,28,240,6,347,24,513,273,4029,0,440,0,1249
2012,October,Thursday,2:00-3:00,1035,2938,0,801,69,2415,275,1084,197,661,286,1238,426,1185,928,467,1075,982,1253,824,1441,129,317,196,793,101,639,22,266,21,551,39,591,255,4907,0,506,0,1377
2012,October,Thursday,3:00-4:00,1084,3552,0,913,75,2111,264,923,219,670,217,861,577,1190,355,340,888,857,1288,751,1441,85,322,258,782,114,734,74,300,5,625,21,783,303,6142,0,690,0,1664
2012,October,Thursday,4:00-5:00,1062,3045,0,786,143,2390,170,894,185,465,338,983,529,794,422,527,603,1190,959,778,1647,116,387,236,1051,102,968,52,440,9,710,40,968,715,10142,0,803,0,2116
2012,October,Thursday,5:00-6:00,1094,4648,0,1359,25,2997,223,1033,234,663,228,1206,344,685,459,361,532,1529,688,749,1942,140,401,537,943,113,1287,28,508,29,1026,47,1531,111,10863,0,1064,0,2841
2012,October,Thursday,6:00-7:00,1124,4059,0,1192,83,2685,278,990,211,752,195,1280,712,570,378,366,486,946,756,864,1788,139,349,304,1431,161,1412,107,664,36,1190,68,1711,460,6412,0,1294,0,3046
2012,October,Thursday,7:00-8:00,1080,3376,0,1015,25,2202,166,584,178,615,130,795,417,389,318,198,341,470,494,513,1210,80,282,386,1014,126,1278,39,670,35,1036,104,1477,173,4081,0,995,0,2669
2012,October,Thursday,8:00-9:00,1122,1711,0,663,98,1473,27,508,121,472,118,473,225,347,246,180,215,286,297,341,1050,106,260,218,1154,44,1133,12,543,23,792,64,851,477,2013,0,691,0,1831
2012,October,Thursday,9:00-10:00,201,571,0,368,72,452,21,357,85,296,74,405,192,193,136,68,82,118,102,174,350,56,108,112,377,23,403,9,272,17,393,57,432,427,245,0,458,0,1090
2012,October,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Friday,5:00-6:00,5402,901,0,163,49,845,98,221,19,134,88,391,238,414,627,77,132,444,427,81,302,30,47,52,214,79,135,7,53,2,88,21,95,137,3846,0,116,0,167
2012,October,Friday,6:00-7:00,8520,2723,0,781,58,2929,186,902,229,483,304,1009,541,1387,1033,450,1138,907,977,516,760,100,158,308,355,47,439,19,151,8,220,20,356,95,7272,0,259,0,451
2012,October,Friday,7:00-8:00,2439,4906,0,1279,269,4963,720,2223,266,1436,325,1635,1314,3285,2184,908,1937,2498,1535,796,1673,140,268,275,826,42,629,33,192,12,270,62,663,366,4867,0,485,0,1044
2012,October,Friday,8:00-9:00,1090,4302,0,1340,54,3460,290,1805,328,1586,486,2163,981,3608,1788,639,2327,1922,3057,1257,1409,102,349,254,919,38,560,17,230,7,347,56,634,90,2333,0,524,0,1131
2012,October,Friday,9:00-10:00,1072,3654,0,977,104,2956,262,1420,267,1188,244,1757,1201,2084,1947,835,1666,1988,2234,637,1684,119,289,232,1042,48,564,8,199,5,273,9,438,246,1953,0,358,0,964
2012,October,Friday,10:00-11:00,1050,2754,0,946,30,2403,296,1088,275,780,333,1445,662,1333,1603,724,1390,2731,1485,759,1514,158,292,200,864,71,540,43,214,7,382,11,482,80,3538,0,319,0,928
2012,October,Friday,11:00-12:00,1047,3028,0,1020,57,2319,489,1351,207,892,250,1309,817,1189,1583,849,1270,1833,1979,893,1378,98,308,257,836,76,581,8,239,9,344,41,545,165,2527,0,437,0,1195
2012,October,Friday,12:00-1:00 PM,1138,3138,0,871,63,2529,171,1101,259,739,329,1548,767,1590,1109,824,1091,1639,1559,286,1926,69,323,363,702,16,630,33,287,10,443,22,563,236,5212,0,497,0,1217
2012,October,Friday,1:00-2:00,1128,3374,0,955,101,2915,211,1051,295,796,278,1495,629,1532,1064,658,1280,1245,2132,563,1616,127,275,239,701,67,595,28,247,7,377,25,535,308,4167,0,483,0,1375
2012,October,Friday,2:00-3:00,1094,3086,0,907,73,2719,304,1101,194,702,304,1365,470,1320,1034,514,1184,1570,2003,880,1539,133,329,200,812,105,664,23,274,23,599,41,617,287,5159,0,555,0,1516
2012,October,Friday,3:00-4:00,1052,3978,0,971,80,2332,292,911,216,711,231,949,636,1326,395,375,977,1371,2060,802,1539,88,334,264,800,119,763,77,309,5,679,22,818,342,6606,0,757,0,1832
2012,October,Friday,4:00-5:00,1077,3538,0,850,152,2532,188,883,183,494,359,1084,584,884,471,580,664,1903,1533,831,1759,121,401,241,1075,106,1006,54,453,10,771,42,1011,806,10952,0,882,0,2329
2012,October,Friday,5:00-6:00,1125,5005,0,1469,26,3311,247,1020,231,704,242,1330,380,763,511,398,585,2445,1100,800,2074,145,415,550,965,117,1338,29,523,31,1114,49,1598,126,12154,0,1168,0,3128
2012,October,Friday,6:00-7:00,1100,4724,0,1268,88,2966,307,977,208,799,207,1411,785,635,421,402,535,1513,1209,922,1910,144,362,311,1464,168,1467,110,684,39,1293,71,1786,519,7314,0,1421,0,3353
2012,October,Friday,7:00-8:00,1091,3972,0,1046,27,2433,183,576,176,654,138,876,460,434,355,218,375,751,790,548,1292,83,292,395,1037,131,1328,40,690,38,1125,108,1542,196,4624,0,1093,0,2938
2012,October,Friday,8:00-9:00,1044,2052,0,689,105,1675,30,501,120,501,125,522,248,387,274,198,237,458,475,364,1121,110,270,223,1181,46,1178,12,559,25,860,67,888,538,2277,0,759,0,2016
2012,October,Friday,9:00-10:00,201,632,0,401,76,519,23,352,84,315,79,447,212,214,152,75,90,189,130,186,401,58,111,115,372,24,447,9,295,19,433,59,491,481,189,0,503,0,1200
2012,October,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,October,Saturday,5:00-6:00,3138,1061,0,233,47,815,71,254,39,180,75,307,188,349,366,173,32,182,165,119,284,12,65,52,159,26,149,15,30,10,97,12,89,96,1711,0,149,0,190
2012,October,Saturday,6:00-7:00,3863,1791,0,483,16,1620,78,687,215,378,163,516,345,788,635,931,317,502,511,343,825,59,111,235,296,77,330,14,98,3,277,16,226,32,3160,0,269,0,440
2012,October,Saturday,7:00-8:00,4081,2512,0,858,40,3014,192,1405,409,647,268,1352,469,1174,1653,523,1327,818,1343,795,1466,206,188,211,540,164,462,99,136,11,289,36,568,84,1187,0,437,0,813
2012,October,Saturday,8:00-9:00,2993,2952,0,872,44,2950,150,1240,581,750,339,1152,937,1095,1290,625,1398,1222,1728,967,1279,239,134,169,483,148,359,113,102,23,269,26,434,86,542,0,477,0,905
2012,October,Saturday,9:00-10:00,2587,3004,0,738,42,2608,182,738,709,749,201,602,1419,1382,1133,454,1368,1228,1409,1007,1117,166,195,288,445,44,298,71,101,7,213,12,319,113,511,0,323,0,862
2012,October,Saturday,10:00-11:00,3069,2611,0,690,23,2089,149,836,138,564,222,387,1243,1007,628,361,1118,1154,1327,674,1438,133,297,330,601,107,448,28,204,12,350,13,430,75,1071,0,369,0,894
2012,October,Saturday,11:00-12:00,2755,3090,0,608,27,1959,163,731,279,465,244,1044,562,713,709,361,1235,1271,1365,857,1484,110,256,189,695,51,585,40,191,26,344,17,421,128,1692,0,372,0,971
2012,October,Saturday,12:00-1:00 PM,1282,3635,0,755,25,2407,119,1114,65,450,190,1280,553,1087,561,307,1212,987,1265,743,1442,148,287,465,501,87,568,47,217,3,471,28,550,100,3953,0,446,0,1313
