psgc_brgy,water_sealed,closed_pit,open_pit,others_ pails_etc,none
158407023,73,178,358,109,112
158407024,215,76,327,82,62
158407025,5,150,221,32,99
158407026,23,101,490,26,89
158407027,45,168,404,77,12
158407028,321,1342,1508,115,84
158407029,31,27,170,75,67
158407030,2,24,153,92,171
158407031,15,56,435,27,228
158407032,33,182,160,29,41
158407033,4,49,162,22,5
158408001,91,37,506,24,76
158408003,120,142,213,50,89
158408004,145,107,158,50,185
158408006,637,616,405,41,166
158408007,55,248,337,40,76
158408009,302,219,620,91,66
158408010,487,564,185,50,71
158408012,819,403,432,88,171
158408013,226,142,105,130,84
158408014,392,518,197,37,22
158408015,45,126,223,119,20
158408016,91,178,167,9,32
158408017,92,182,115,23,122
158408018,176,455,100,22,35
158408019,100,484,912,140,41
158408020,352,374,264,181,84
158408023,88,103,188,20,182
158408024,812,525,222,108,81
158408026,64,288,113,37,45
158408027,132,397,226,15,29
158408028,34,457,203,33,31
158408029,28,120,180,29,162
158408030,98,201,218,61,4
158408031,94,193,215,44,76
158408033,63,102,191,18,25
158408034,18,97,138,12,187
158408035,156,175,117,166,67
158408036,91,302,236,75,66
158408037,155,397,467,36,220
158408038,141,483,55,7,28
158408039,26,185,87,50,18
158408040,53,418,54,4,36
158408041,312,163,142,34,28
158408042,395,511,198,37,87
158408043,129,85,302,137,55
158408044,43,413,17,35,6
158408051,70,330,151,23,22
158408052,40,419,81,8,10
158408053,73,124,188,34,252
158409001,92,129,225,46,154
158409002,76,82,202,27,194
158409003,48,149,114,11,112
158409004,117,129,179,27,97
158409005,119,169,231,12,118
158409006,152,132,163,28,241
158409007,68,203,161,16,108
158409008,84,120,166,21,247
158409009,43,143,205,6,272
158409010,56,179,267,60,115
158409011,247,273,338,42,211
158409012,74,155,204,14,67
158409013,113,85,162,9,65
158410002,101,169,271,9,3
158410003,42,69,136,1,2
158410004,110,305,575,33,2
158410005,44,153,248,2,11
158410006,22,193,281,6,27
158410008,31,186,432,10,8
158410009,1,65,145,12,4
158410010,69,99,219,3,6
158410012,39,196,198,47,10
158410013,22,161,220,13,6
158410014,20,137,152,5,16
158410017,16,53,138,4,0
158410022,64,125,304,6,17
158410023,86,329,412,20,65
158410025,151,225,487,19,16
158410028,5,102,155,2,7
158410029,34,121,151,2,0
158410030,28,425,460,9,44
158410031,14,101,122,2,35
158410032,19,95,180,29,16
158410034,45,61,129,2,7
158410036,78,83,156,4,1
158410042,59,150,261,7,4
158411001,128,50,301,66,43
158411002,20,146,381,23,27
158411003,226,203,175,5,4
158411004,13,27,503,7,10
158411005,23,137,208,10,12
158411006,2,75,301,1,0
158411007,46,77,390,8,48
158411008,112,24,329,49,38
158411009,224,246,80,8,9
158411010,2,61,291,7,7
158411011,112,80,344,39,46
140101001,319,69,42,1,3
140101002,328,177,56,2,2
140101003,75,77,66,0,14
140101004,293,55,32,1,11
140101005,112,46,31,0,15
140101006,382,76,47,1,33
140101007,53,94,112,7,10
140101008,157,60,39,0,5
140101009,112,44,35,4,5
140101010,269,58,33,2,5
140101011,116,17,8,0,17
140101012,293,45,13,2,4
140101013,81,35,14,0,3
140101014,103,36,4,0,4
140101015,78,47,34,0,3
140101016,120,13,3,0,13
140101017,32,33,0,2,0
140101018,357,41,7,2,0
140101019,234,18,6,0,38
140101020,82,84,35,1,0
140101021,89,66,41,0,2
140101022,221,54,29,0,5
140101023,107,72,37,8,12
140101024,134,36,65,10,19
140101025,264,12,1,0,0
140101026,267,35,12,1,4
140101027,305,28,0,0,2
140101028,417,3,0,0,2
140101029,456,20,3,0,0
140101030,430,48,16,2,3
140101031,282,24,1,0,4
140102001,23,18,10,0,22
140102002,48,9,8,0,9
140102003,26,10,2,0,28
140102004,22,10,11,3,18
140102005,12,6,0,1,27
140102006,15,1,7,0,23
140102007,66,20,5,0,49
140102008,34,14,4,2,30
140103001,104,26,14,3,16
140103002,127,34,8,5,28
140103003,100,5,7,0,11
140103004,98,5,1,0,10
140103005,119,6,2,0,16
140103006,65,25,15,1,11
140103007,208,20,10,1,72
140103008,86,9,23,0,12
140103009,66,37,36,2,18
140103010,49,0,14,0,6
140103011,116,32,49,0,22
140103012,139,31,17,1,16
140103013,84,10,20,1,36
140103014,127,8,6,2,26
140103016,134,2,2,1,10
140103017,74,1,3,0,7
140103018,47,16,11,1,21
140103019,97,5,6,0,1
140103020,108,7,9,0,8
140103021,137,6,20,1,24
140103022,140,19,24,3,37
140104001,51,3,1,0,25
140104002,53,6,2,0,36
140104003,65,3,12,0,29
140104004,70,9,0,0,12
140105001,26,8,0,1,15
140105002,62,3,4,0,36
140105003,37,7,1,0,27
140105004,158,11,2,2,32
140106001,56,6,7,0,4
140106003,116,4,1,0,4
140106004,137,14,8,1,9
140106005,66,6,8,0,5
140106006,101,18,10,0,7
140106007,81,19,18,2,3
140106008,73,17,13,0,1
140107001,69,21,13,0,3
140107002,62,17,2,0,1
140107003,77,19,6,0,8
140107004,43,61,28,1,4
140107005,99,10,24,0,9
140107006,149,18,9,0,1
140107007,113,17,18,0,0
140107008,59,9,2,0,0
140107009,204,30,26,1,12
140107010,80,20,9,0,1
140107011,122,31,17,0,2
140107012,466,22,7,0,8
140107013,86,14,3,0,4
140107014,142,17,25,0,3
140107015,54,21,6,0,0
140108002,45,4,18,0,12
140108003,174,16,19,2,31
140108004,184,58,44,0,14
140108005,164,29,40,1,13
140108006,55,25,28,1,62
140108007,101,38,92,1,15
140108008,116,41,28,1,11
140108009,105,20,15,1,9
140108010,421,42,70,4,36
140108011,104,7,64,0,29
140108012,88,48,30,0,4
140108013,44,20,11,2,6
140109001,18,9,6,1,5
140109002,32,21,30,1,12
140109003,21,7,7,1,6
140109004,9,4,19,2,20
140109005,1,1,0,0,0
140109006,116,28,38,2,12
140110001,23,34,2,3,7
140110002,57,27,8,0,5
140110003,102,16,3,0,4
140110004,114,37,20,1,10
140110005,133,55,14,0,13
140110006,123,14,2,0,6
140110007,87,17,10,2,7
140110008,83,78,29,4,15
140110009,97,51,47,5,5
140110010,127,66,17,8,22
140110011,54,22,8,2,6
140110012,73,7,3,1,7
140110013,252,32,5,0,2
140110014,129,29,9,0,7
140110015,177,85,56,8,21
140110016,204,95,30,2,8
140110017,67,45,6,4,8
140111002,34,36,55,0,15
140111004,45,45,31,1,44
140111005,38,6,14,0,8
140111006,143,23,19,1,10
140111007,91,31,32,0,6
140112001,46,7,6,1,19
140112004,48,6,2,3,4
140112005,61,22,9,0,9
140112006,83,0,0,3,37
140112007,41,3,2,2,13
140112008,83,16,16,1,40
140113001,20,3,11,0,7
140113002,22,10,9,1,10
140113003,20,14,0,0,32
140113004,18,1,39,1,3
140113005,13,3,5,6,14
140113006,35,15,4,3,3
140113007,24,23,13,0,0
140113008,72,14,19,1,12
140113009,41,8,2,0,5
140113010,31,35,15,5,9
140113011,36,4,1,0,4
140114001,163,14,2,0,13
140114002,80,11,11,0,10
140114003,148,17,16,0,15
140114005,61,7,7,0,3
140114006,127,12,17,0,10
140114007,110,9,6,0,2
140114008,178,9,4,0,8
140114009,89,10,5,0,2
140115001,4,26,1,0,11
140115002,2,16,2,2,9
140115003,7,28,2,1,4
140115004,10,24,2,1,7
140115005,12,25,13,2,5
140115006,37,46,4,0,9
140115007,8,32,9,1,4
140115008,52,54,10,0,6
140115009,3,49,13,2,7
140115010,5,42,2,0,3
140115011,5,18,0,0,6
140115012,6,16,16,0,4
140116002,69,11,5,2,10
140116003,140,26,24,5,20
140116004,190,21,19,16,68
140116005,79,7,6,6,10
140116006,78,9,4,6,10
140116007,79,12,7,9,15
140116008,113,17,20,2,11
140116011,224,98,41,16,33
140116012,265,27,15,25,70
140116013,36,19,25,2,16
140116014,71,5,7,7,20
140117001,197,39,4,2,9
140117002,146,32,39,2,28
140117003,100,59,6,6,30
140117004,77,7,19,1,26
140117005,102,23,17,1,16
140117006,167,8,2,1,3
140117007,137,34,0,3,13
140117008,63,14,5,1,26
140117009,82,20,1,6,14
140118001,145,35,23,0,12
140118002,57,8,26,0,19
140118004,84,8,1,2,30
140118005,102,9,30,1,19
140118007,64,39,3,2,31
140118008,126,1,9,0,12
140118009,167,25,12,1,27
140118010,110,1,6,0,9
140118011,142,8,16,3,37
140118012,322,20,14,1,23
140118013,231,8,8,0,36
140118014,62,14,0,0,6
140118016,110,4,7,2,47
140118018,134,3,4,0,19
140118019,67,5,1,0,15
140119002,65,55,38,0,6
140119003,76,16,2,0,21
140119004,47,46,0,0,16
140119005,120,29,3,1,30
140119006,38,10,12,0,1
140119007,53,36,36,0,6
140119008,77,35,78,1,13
140119009,36,27,6,0,10
140119010,28,17,10,0,5
140119011,63,15,3,0,5
140119012,64,10,1,2,14
140119014,88,14,12,1,26
140119015,27,26,13,0,4
140119016,266,31,6,0,41
140119017,50,18,0,0,12
140119018,69,28,9,0,10
140119019,76,21,12,0,17
140119020,27,10,13,0,10
140119021,27,22,2,0,2
140120001,65,3,2,0,51
140120002,75,12,3,2,14
140120003,119,22,0,1,18
140120004,155,29,8,3,40
140120005,101,7,7,2,19
140120006,87,22,13,3,19
140120007,60,7,2,0,22
140120008,118,22,1,1,14
140120009,45,7,4,3,46
140121001,24,17,18,0,5
140121002,45,47,36,0,9
140121003,49,14,1,0,6
140121004,33,51,38,1,8
140121007,71,4,9,1,5
140121008,103,9,3,0,8
140121010,20,10,13,0,3
140121012,49,34,24,0,5
140121013,104,17,7,0,22
140122001,90,46,29,1,6
140122002,167,59,34,0,8
140122003,86,1,6,0,3
140122004,170,40,41,0,11
140122005,46,17,8,0,1
140122006,64,22,14,1,5
140122007,31,7,4,0,6
140122008,84,0,1,0,2
140122009,110,14,2,1,4
140122010,38,10,22,0,7
140122011,59,18,8,0,3
140122012,22,9,0,0,0
140122013,145,10,12,1,2
140122014,101,7,2,0,1
140122015,107,24,25,0,2
140122016,52,8,4,3,1
140122017,97,21,24,0,7
140122018,108,27,47,0,22
140122019,120,28,14,0,5
140123001,194,20,19,0,23
140123002,151,9,2,4,9
140123003,123,15,14,0,22
140123004,189,8,11,0,5
140123005,280,34,28,1,35
140123006,211,17,19,0,8
140124001,114,34,26,0,4
140124002,108,57,32,4,5
140124003,124,65,35,4,12
140124004,122,36,8,1,6
140124005,166,47,35,2,3
140124006,138,43,5,0,2
140124007,191,37,46,1,5
140124008,203,32,19,5,14
140124009,153,57,28,1,1
140124010,395,62,16,1,3
140124011,192,47,48,3,3
140125001,17,17,28,0,35
140125002,13,12,5,0,96
140125003,0,4,22,0,12
140125004,1,5,8,0,32
140125005,4,0,7,0,28
140125006,8,15,39,0,90
140125007,7,11,20,0,29
140125008,3,0,5,0,13
140125009,4,0,10,0,42
140125010,0,7,24,0,15
140126001,55,17,0,1,18
140126002,50,22,5,0,3
140126003,118,16,3,0,3
140126004,46,7,12,0,1
140126005,72,11,0,0,2
140126006,83,29,5,0,1
140126007,90,18,5,1,2
140126008,54,17,3,0,5
140126009,47,19,5,0,0
140126010,0,3,2,0,19
140127001,71,3,8,0,22
140127002,53,3,4,0,3
140127003,96,22,27,0,17
140127004,124,2,4,0,12
140127005,78,7,2,0,7
140127006,133,4,1,0,21
140127007,82,2,1,1,5
140127008,106,8,8,0,6
141101001,199,44,148,0,18
141101002,178,125,110,0,21
141101003,169,100,86,0,25
141101004,162,8,60,0,4
141101005,265,71,145,1,12
141101006,125,8,54,0,10
141101007,94,112,98,0,2
141101008,205,60,86,0,10
141102001,174,11,2,0,7
141102002,442,80,21,1,17
141102003,153,3,0,0,2
141102004,394,32,4,2,8
141102005,30,14,1,0,0
141102006,94,30,2,0,6
141102007,28,1,2,0,12
141102008,38,0,0,0,0
141102010,20,0,0,0,1
141102011,66,0,3,0,0
141102012,24,0,0,0,0
141102013,50,1,0,0,2
141102016,133,0,1,0,2
141102017,130,11,1,0,11
141102018,185,4,0,0,2
141102019,1,0,0,0,1
141102022,120,17,0,0,0
141102023,44,4,0,0,1
141102025,92,19,2,2,11
141102026,50,10,0,0,4
141102028,147,25,1,2,1
141102029,14,0,0,0,0
141102030,11,1,0,0,4
141102034,257,4,6,0,48
141102035,2,2,0,0,0
141102036,429,53,2,1,7
141102037,5,0,0,0,1
141102038,21,0,0,0,0
141102040,45,38,2,0,2
141102041,102,0,0,0,0
141102042,48,4,0,0,10
141102043,66,25,2,0,2
141102045,23,0,0,0,0
141102046,197,2,0,0,1
141102047,6,0,0,0,0
141102049,38,2,0,0,7
141102050,2381,245,80,7,183
141102051,23,0,1,0,0
141102052,298,32,16,1,25
141102053,2,0,0,0,1
141102054,489,59,7,0,16
141102055,33,1,1,0,1
141102056,148,10,1,0,13
141102058,72,0,1,0,5
141102061,38,0,0,0,7
141102062,15,0,0,0,0
141102063,38,5,2,0,4
141102064,68,17,8,2,9
141102065,34,0,0,0,15
141102066,40,1,0,0,0
141102067,57,0,0,1,18
141102068,3,0,0,0,0
141102069,75,2,0,0,41
141102071,8,0,0,0,3
141102072,195,3,6,0,3
141102074,54,0,0,0,0
141102075,14,0,0,0,0
141102076,15,0,0,0,0
141102078,29,3,0,0,2
141102079,3,0,0,0,0
141102081,153,31,13,1,5
141102082,41,9,5,0,6
141102086,332,92,12,3,56
141102087,5,2,0,0,3
141102088,47,30,0,0,2
141102089,399,6,0,0,2
141102090,92,10,0,0,2
141102091,105,0,0,0,0
141102092,36,7,0,1,1
141102094,11,0,0,0,3
141102096,154,2,0,0,14
141102097,238,27,15,1,6
141102098,12,0,0,0,0
141102099,180,13,1,0,1
141102100,28,0,0,0,2
141102101,511,25,21,8,12
141102102,12,3,5,0,2
141102103,337,81,55,0,7
141102106,3,0,0,0,1
141102107,125,15,0,3,52
141102109,25,1,0,0,1
141102110,142,12,3,0,8
141102111,2,9,0,0,0
141102112,8,4,0,0,0
141102114,23,0,0,0,1
141102115,182,21,0,0,13
141102116,42,0,0,1,23
141102117,5,10,0,0,4
141102119,43,0,0,0,1
141102120,47,2,3,0,9
141102122,14,0,1,0,4
141102124,16,0,0,0,0
141102125,14,0,0,0,0
141102126,245,84,3,1,2
141102128,56,0,0,0,2
141102131,23,0,0,0,4
141102132,24,0,0,0,0
141102133,14,2,0,0,15
141102134,0,0,0,0,1
141102135,223,8,5,0,4
141102136,2,0,0,0,0
141102137,140,20,10,1,6
141102138,53,0,0,0,3
141102139,7,0,0,0,5
141102140,22,0,0,0,0
141102141,26,0,0,0,1
141102143,6,0,0,0,0
141102144,212,1,0,0,4
141102145,29,0,0,0,0
141102148,17,1,0,0,0
141102149,14,0,0,0,17
141102150,136,13,0,0,1
141102151,31,2,0,0,4
141102152,2,0,0,0,0
141102153,38,0,0,0,0
141102154,90,12,1,0,19
141102156,11,0,0,0,0
141102157,9,1,0,0,1
141102160,28,0,0,0,1
141102161,36,7,0,0,18
141103001,312,46,87,0,2
141103002,96,57,24,0,0
141103004,370,33,30,0,24
141103005,572,113,38,1,10
141103007,64,100,99,0,1
141103009,257,45,8,0,1
141103010,200,18,16,0,2
141104001,131,53,32,5,22
141104002,56,70,50,0,4
141104003,110,35,30,0,5
141104004,51,63,55,0,1
141104005,42,30,72,0,4
141104006,84,10,25,0,2
141104007,36,24,75,2,1
141104008,113,15,62,0,3
141104009,69,67,60,0,13
141104010,19,42,55,0,3
141105001,142,15,102,0,19
141105002,367,58,69,0,25
141105003,392,84,151,0,44
141105004,152,54,175,1,15
141105006,115,82,80,0,15
141105007,274,64,59,1,16
141105008,105,54,65,0,2
141105009,189,73,107,0,24
141105010,132,42,104,0,10
141105012,230,27,108,0,15
141105013,243,38,77,9,73
141105014,213,44,120,0,24
141105015,188,24,154,0,17
141105016,161,33,91,0,5
141106001,219,11,141,0,9
141106002,321,17,42,0,15
141106003,185,4,33,0,9
141106004,723,52,413,0,55
141106005,152,16,29,1,40
141106006,498,57,136,1,40
141106007,365,23,34,1,20
141106008,351,52,74,0,55
141106009,497,10,35,4,247
141107001,81,20,46,0,3
141107002,28,4,19,0,2
141107003,340,31,154,2,28
141107004,124,31,135,0,17
141107005,121,37,96,0,2
141107009,110,5,11,0,3
141107010,68,12,67,0,4
141107012,230,8,23,0,16
141107013,57,3,4,0,7
141107014,55,7,60,0,0
141107016,176,8,41,0,6
141107017,192,8,36,0,2
141107018,77,5,57,0,2
141108001,190,24,69,0,5
141108002,125,12,53,0,12
141108003,84,1,12,0,6
141108004,112,4,55,0,1
141108006,182,40,46,0,1
141108008,196,69,105,2,8
141108009,164,94,60,0,0
141108010,58,46,56,0,25
141108011,207,90,50,0,2
141108013,181,22,87,0,3
141108014,245,29,44,0,12
141108015,137,30,137,0,5
141108016,128,16,11,1,13
141108017,173,56,179,1,6
141108018,231,62,60,0,1
141109001,6,141,5,0,0
141109002,122,63,88,0,16
141109003,230,11,267,0,4
141109004,127,51,37,0,0
141109005,206,99,141,0,11
141109006,366,117,127,0,10
141109007,45,84,122,0,114
141110001,136,34,9,0,1
141110002,132,48,50,0,10
141110003,190,25,13,0,8
141110004,133,43,24,2,14
141110005,102,1,1,0,0
141110006,161,45,49,0,3
141110007,140,25,40,0,4
141110008,49,0,0,0,1
141110009,20,0,0,0,0
141110010,291,15,13,0,15
141110011,138,21,21,0,12
141110012,63,10,1,0,1
141110013,127,15,59,3,15
141110014,264,61,106,0,26
141110015,552,43,7,0,8
141110016,128,65,82,0,7
141111001,39,16,55,0,31
141111002,87,60,54,0,30
141111003,181,70,108,0,26
141111004,196,52,88,1,29
141111005,149,60,26,0,23
141111006,111,12,51,0,43
141111008,130,12,28,0,13
141111009,248,88,87,0,41
141111010,9,3,1,0,1
141111011,109,6,18,0,30
141111012,81,14,39,0,15
141111013,244,57,41,0,17
141112002,67,16,68,0,27
141112003,66,21,6,0,0
141112004,194,16,19,0,8
141112005,124,24,9,0,3
141112006,262,39,57,0,3
141112007,142,51,48,0,2
141112010,71,34,24,0,3
141112011,345,52,24,0,11
141113001,167,137,105,3,16
141113002,191,1,83,0,6
141113003,66,2,44,0,10
141113004,406,2,20,0,12
141113006,227,29,23,0,7
141113007,255,84,53,0,7
141113008,69,5,138,0,1
141113009,171,35,31,1,3
141113010,154,6,108,0,3
141113011,221,30,25,0,23
141113012,101,13,119,0,2
141113013,457,49,80,0,8
141113014,120,4,9,0,19
141114001,261,95,258,0,6
141114002,64,22,111,1,2
141114003,91,38,181,0,3
141114004,70,0,129,0,0
141114005,254,40,79,0,2
141114006,311,41,67,0,19
141114007,63,15,72,0,3
141114008,79,58,85,0,6
142701001,55,96,179,0,35
142701002,13,13,79,0,66
142701003,24,50,60,1,24
142701004,21,86,99,0,37
142701005,102,14,159,0,116
142701007,0,26,53,0,53
142701009,24,27,152,0,50
142701010,23,75,92,0,32
142701011,29,25,78,1,4
142701013,27,68,107,0,24
142701016,148,84,92,0,55
142701017,39,41,216,0,68
142701018,4,15,108,0,2
142701021,15,25,187,0,23
142701022,35,23,129,0,12
142701023,81,47,64,0,13
142701024,102,13,83,1,131
142701025,10,9,103,0,26
142702001,69,31,53,0,30
142702004,64,50,41,0,32
142702010,34,27,48,0,16
142702011,194,29,60,0,61
142702018,152,23,55,2,43
142702019,229,89,91,0,73
142702020,44,25,131,0,13
142702021,105,25,36,1,59
142702022,118,23,43,0,24
142703001,62,31,11,1,2
142703004,169,29,89,0,9
142703005,20,12,34,0,10
142703008,11,13,48,0,29
142703009,242,34,122,0,19
142703011,189,7,46,0,15
142703012,78,12,32,0,6
142703013,15,29,27,0,16
142703014,175,12,34,1,30
142703015,72,35,59,0,4
142703017,84,17,42,0,9
142703018,35,18,14,0,2
142703020,98,32,36,0,12
142703021,157,69,97,0,23
142704001,29,41,54,0,17
142704003,18,3,9,0,2
142704005,180,38,119,0,15
142704006,125,46,32,0,8
142704008,61,20,14,0,1
142704009,110,28,44,0,7
142704010,238,37,24,0,10
142704011,23,7,69,0,6
142704013,24,24,46,0,18
142704014,38,6,19,0,3
142704016,4,27,75,0,4
142704018,52,22,40,0,11
142704020,94,10,8,0,6
142704021,30,14,33,1,10
142704022,40,6,22,0,16
142704023,120,11,30,0,7
142704024,68,19,88,0,6
142704026,91,1,13,0,4
142704027,135,2,3,0,8
142704028,140,6,5,1,2
142705002,39,11,95,0,3
142705004,96,49,111,0,18
142705005,239,8,60,1,20
142705006,85,13,45,0,10
142705007,128,3,26,0,8
142705008,55,15,170,1,25
142705009,43,9,58,0,14
142705010,96,12,23,0,14
142705011,116,82,96,1,28
142705012,77,10,113,0,6
142705013,106,4,11,0,19
142705014,94,28,186,0,8
142705015,119,5,46,0,23
142705016,100,42,113,0,32
142705017,48,35,94,0,11
142705018,71,5,17,0,12
142705019,147,7,142,0,15
142705020,61,23,77,0,21
142706001,7,22,92,0,33
142706002,21,4,8,0,38
142706003,5,32,67,0,25
142706004,66,32,162,0,3
142706005,13,3,12,0,27
142706006,21,12,114,1,1
142706007,46,10,111,0,9
142706009,12,29,63,0,1
142706010,71,68,76,0,7
142706011,39,44,68,0,0
142706014,5,35,101,0,2
142706015,5,36,59,0,4
142706018,12,20,81,0,5
142706019,3,9,47,0,1
142706020,13,32,42,0,2
142706021,5,14,80,0,10
142706022,40,48,101,0,3
142706023,27,12,64,2,1
142706024,31,7,60,0,4
142706025,8,7,52,0,2
142706026,2,17,32,0,48
142706027,10,10,49,0,6
142706028,45,8,29,0,17
142706030,14,13,39,0,12
142706033,42,28,65,0,18
142706035,66,5,28,0,9
142706036,4,20,85,0,9
142707001,70,8,4,0,10
142707002,190,78,35,0,12
142707003,109,14,2,0,9
142707004,79,28,3,0,4
142707005,86,137,59,1,12
142707006,62,50,23,0,12
142707007,91,106,71,1,5
142707008,83,59,50,0,15
142707009,250,29,16,0,10
142707010,256,158,66,0,20
142707011,198,36,11,0,14
142707013,105,60,13,1,15
142707014,103,49,15,0,19
142707015,91,56,27,0,15
142707016,127,49,18,0,13
142707017,372,204,74,0,34
142707018,269,76,43,0,33
142707019,93,109,43,1,12
142707020,76,97,50,0,3
142707021,37,71,25,0,4
142708001,92,139,111,0,2
142708002,151,108,39,0,1
142708003,68,172,71,0,2
142708004,105,254,63,0,2
142708005,83,92,35,0,2
142708006,116,75,2,0,0
142708007,92,50,142,0,34
142708008,29,50,56,0,12
142708009,72,17,92,0,7
142708010,12,65,44,0,1
142708011,148,154,169,0,11
142708012,107,158,114,0,5
142708013,114,6,31,0,2
142708014,36,63,73,0,3
142708015,221,268,164,5,2
142708016,11,58,40,0,3
142709001,56,32,4,0,6
142709002,26,18,35,0,10
142709003,46,16,22,0,10
142709004,63,27,10,0,34
142709005,74,68,82,0,46
142709006,125,26,31,0,49
142709007,125,32,113,0,33
142709008,101,23,18,0,20
142709009,90,27,25,0,67
142709010,25,17,16,0,40
142709011,54,93,21,1,15
142709012,83,28,12,0,67
142710001,93,1,118,0,6
142710002,78,8,86,0,11
142710003,149,17,114,0,4
142710004,78,14,104,0,5
142710005,46,6,38,0,1
142710006,68,15,81,0,10
142710007,116,23,133,0,10
142710008,55,7,133,0,19
142710009,279,16,117,0,13
142710010,109,5,109,0,11
142710011,87,6,53,0,7
142710012,75,11,127,2,2
142711001,301,97,18,0,4
142711002,204,37,0,0,4
142711003,277,223,103,0,48
142711004,34,163,28,0,9
142711005,172,74,10,0,8
142711006,87,117,69,0,29
142711007,119,20,5,0,2
142711008,79,116,6,0,12
142711009,168,60,8,0,2
143201001,11,56,19,0,4
143201002,149,18,32,0,38
143201003,58,13,79,1,14
143201004,106,0,29,0,13
143201005,79,24,36,1,15
143201006,66,2,18,0,65
143201007,70,66,39,3,11
143201009,76,23,25,0,16
143201010,30,7,11,1,18
143201011,102,7,32,1,43
143201012,5,134,50,1,0
143201013,105,16,24,1,45
